hours_used,day_of_week,room_temperature,appliance_type,current,usage_label
3,5,30.46187022761989,0,0.47820452380657363,0
1,3,26.98582786527735,0,0.38420920917862467,0
14,2,31.487698243190913,1,0.9140504625140905,1
1,4,34.83928255709227,1,0.1433702186922582,0
3,0,21.41106729586394,1,0.4006318704822036,0
5,6,34.90902690651997,1,0.442092307781384,0
6,0,19.526806622807158,1,0.6621546484797367,0
9,5,18.039398314381835,1,0.7653958125308056,0
18,0,18.75075291502313,1,1.0909275465376242,1
18,2,23.81030088052495,1,1.0946831498734344,1
21,2,28.75940762153338,1,1.2997790757001015,1
11,1,19.173502195093445,0,1.035158630495902,1
2,6,18.096318847002642,0,0.41809854712819916,0
12,1,33.930547483799515,0,0.9106812267322657,1
17,0,31.972752810978804,0,1.2188982597222808,1
7,4,31.756113909363528,1,0.5791368791586933,0
20,1,33.035212683533615,1,1.2248436795253799,1
14,1,29.900582637125773,0,1.1534885727491926,1
0,2,19.774870205717384,1,0.1400151235817346,0
2,4,24.784703197253293,0,0.38419280685155616,0
7,5,30.293541269898704,1,0.5929007097651073,0
3,0,22.765685833455855,0,0.5085901863517384,0
15,1,29.685908190316038,1,0.849075606780568,1
22,4,18.41647362055009,1,1.3072531872979691,1
9,6,23.204334794953084,0,0.8896587844109339,1
11,4,27.335215716711936,1,0.7438971433939361,1
13,0,28.74552710160612,0,1.0271075806908756,1
13,4,27.809691295852485,0,1.0420318883927047,1
1,4,29.8618566932483,0,0.43147086187996087,0
22,4,18.103508720077265,0,1.4325976444029918,1
4,6,19.716000399617865,1,0.36426596615047846,0
4,1,32.77205228874547,1,0.4260639952506907,0
5,0,29.58972694953274,1,0.466083927068825,0
12,6,19.919837925662193,0,1.008402990298341,1
8,4,32.31526543577585,1,0.550242575907331,0
21,4,22.117930703017638,0,1.4409248418932168,1
14,1,26.130418031318797,1,0.7911467476778574,1
13,0,20.468340719039226,1,0.8589238331942696,1
23,2,30.07187095916901,1,1.4214428853906784,1
6,6,29.336525157242555,0,0.6262933933978948,0
19,1,21.588912009824316,1,1.1207036163341124,1
1,0,32.677813036569034,1,0.2664553389355065,0
6,6,24.822202411735105,0,0.7626421317213743,0
5,4,22.97275654820261,1,0.42758876918499256,0
16,0,20.5896030208971,0,1.1653874835367053,1
1,0,22.524856212764135,1,0.15155384287919582,0
2,5,18.37445766080489,0,0.5051719064654053,0
4,0,27.915377371753966,0,0.7021038020071872,0
4,2,32.317922687847116,1,0.41386792309823384,0
0,0,27.33266764050791,0,0.39888605104081437,0
7,2,21.727657352705886,0,0.7661041155383492,0
11,4,18.572376029635837,0,0.9494453998025699,1
23,2,21.648677245399647,0,1.5093492813869938,1
3,6,25.07406427720857,0,0.5911639957838853,0
12,4,30.91339428789654,0,1.0112880761555878,1
22,4,21.19332849314216,1,1.300880662596683,1
14,2,30.236454707029665,0,1.0512316986360877,1
10,1,32.737868961982024,0,0.965175396596738,1
9,3,25.717096417842072,1,0.6832351372666555,0
2,0,31.964343857924085,1,0.27235395813163493,0
21,5,27.429174916596626,1,1.300091242684097,1
13,3,28.830544230375384,1,0.8251214580807398,1
15,0,26.946733825749448,1,0.9108998253744481,1
9,0,25.87393618477281,1,0.6120148441259856,0
9,4,21.98910851018944,1,0.5614465723455955,0
11,0,23.154299010837782,0,0.9735771190209104,1
8,5,22.92949202204135,0,0.7084427560830825,1
0,0,27.57591182621485,1,0.13857780843671189,0
4,2,20.03921278140613,0,0.49622059954607345,0
19,3,33.585458741939696,0,1.3456965153604554,1
7,2,30.251137469812925,0,0.7424839769864064,0
10,5,24.82457572552429,1,0.6836651893406818,1
11,0,20.696610456948427,1,0.6978711152664712,1
0,6,32.993866885267806,0,0.341388312328168,0
21,5,32.004227531719806,1,1.2732184931773287,1
19,4,30.269266396192048,0,1.3224724034145756,1
10,2,22.61629980599112,0,0.9158179160768073,1
4,2,24.84159283637237,0,0.555737565693789,0
